ticker,31DaysAgo_price,30DaysAgo_price,29DaysAgo_price,28DaysAgo_price,27DaysAgo_price,26DaysAgo_price,25DaysAgo_price,24DaysAgo_price,23DaysAgo_price,22DaysAgo_price,21DaysAgo_price,20DaysAgo_price,19DaysAgo_price,18DaysAgo_price,17DaysAgo_price,16DaysAgo_price,15DaysAgo_price,14DaysAgo_price,13DaysAgo_price,12DaysAgo_price,11DaysAgo_price,10DaysAgo_price,9DaysAgo_price,8DaysAgo_price,7DaysAgo_price,6DaysAgo_price,5DaysAgo_price,4DaysAgo_price,3DaysAgo_price,2DaysAgo_price,1DaysAgo_price,Today_price,Day_move,Week_move,Month_move
AIZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.29,219.41,218.87,217.37,212.505,-4.865000000000009,0.0,0.0
PTIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32,3.39,3.3875,3.26,3.18,-0.07999999999999963,0.0,0.0
AHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83,5.8892,5.875,5.48,4.925,-0.5550000000000006,0.0,0.0
OGEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,1.41,1.41,1.32,1.29,-0.030000000000000027,0.0,0.0
FTFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,2.31,2.36,2.0306,2.12,0.08939999999999992,0.0,0.0
SLNH,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,2.6388,2.82,2.25,3.225,0.9750000000000001,0.0,0.0
NBH,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.28,10.295,10.3,10.285,10.39,0.10500000000000043,0.0,0.0
APLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.35,27.3741,27.5884,32.7418,34.13,1.3882000000000048,0.0,0.0
AFB,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,10.86,10.845,10.83,10.9899,0.15990000000000038,0.0,0.0
HUSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,6.15,6.16,5.58,5.83,0.25,0.0,0.0
XELB,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,2.1,2.08,1.92,1.42,-0.5,0.0,0.0
GCTK,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.335,8.395,7.69,6.495,-1.1950000000000003,0.0,0.0
PSTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8178,0.7679,0.7506,0.6823,0.615156,-0.06714399999999998,0.0,0.0
INSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.46,16.285,16.08,14.0,14.7,0.6999999999999993,0.0,0.0
CRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,1.6496,1.63,1.58,1.6194,0.03939999999999988,0.0,0.0
NBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2508,1.26,1.2382,1.22,1.19,-0.030000000000000027,0.0,0.0
FLUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92,5.1804,5.4699,5.59,6.29,0.7000000000000002,0.0,0.0
UAVS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,2.475,2.425,2.1,2.1299,0.029900000000000038,0.0,0.0
APDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
GAIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86,6.065,6.055,5.61,5.865,0.2549999999999999,0.0,0.0
SIFY,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.21,15.93,15.745,16.65,12.96,-3.6899999999999977,0.0,0.0
AIOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41,5.235,5.215,4.6,5.445,0.8450000000000006,0.0,0.0
KZIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1317,7.25,7.14,6.73,7.055,0.3249999999999993,0.0,0.0
CETX,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04,5.33,5.36,5.15,5.5,0.34999999999999964,0.0,0.0
AEMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7266,0.7229,0.7413,0.66,5.39,4.7299999999999995,0.0,0.0
WKSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,3.58,3.55,3.48,3.37,-0.10999999999999988,0.0,0.0
VVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.385,3.3835,3.39,3.32,3.31,-0.009999999999999787,0.0,0.0
KFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.85,15.04,15.065,15.15,14.9341,-0.21589999999999954,0.0,0.0
BRTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,1.69,1.665,1.54,1.605,0.06499999999999995,0.0,0.0
PLCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51,7.21,7.12,7.25,8.77,1.5199999999999996,0.0,0.0
JLL,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.29,286.1675,283.77,283.23,314.72,31.49000000000001,0.0,0.0
APWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,1.91,1.96,1.9576,1.92,-0.03760000000000008,0.0,0.0
BKYI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7557,0.7471,0.7462,0.7068,0.7835,0.07669999999999999,0.0,0.0
DGX,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.89,179.61,179.79,184.07,183.12,-0.9499999999999886,0.0,0.0
GPUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.57885,0.5656,0.455,0.409,-0.04600000000000004,0.0,0.0
AIMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,3.88,4.075,3.76,3.6246,-0.13539999999999974,0.0,0.0
CRVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.58,9.5377,9.005,8.1,7.115,-0.9849999999999994,0.0,0.0
TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.54,15.2793,15.2,15.1505,15.075,-0.0754999999999999,0.0,0.0
CREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,1.47,1.49,1.3581,1.2497,-0.10840000000000005,0.0,0.0
LFCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74,6.84,6.87,6.5,6.84,0.33999999999999986,0.0,0.0
OMEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,2.935,2.89,2.8027,2.64,-0.16270000000000007,0.0,0.0
AIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6594,2.565,2.57,2.5497,2.7489,0.19919999999999982,0.0,0.0
BCDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,1.3502,1.3874,1.34,1.4,0.05999999999999983,0.0,0.0
SMSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.797,0.8886,0.8745,0.7691,0.7102,-0.05889999999999995,0.0,0.0
ENVB,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6963,0.6881,0.6855,0.65,0.639999,-0.010001000000000038,0.0,0.0
IMNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5.3232,5.355,5.14,4.87,-0.2699999999999996,0.0,0.0
FORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,25.84,25.01,21.18,16.1787,-5.0013000000000005,0.0,0.0
GOVX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5455,0.5542,0.5706,0.5204,0.56,0.03960000000000008,0.0,0.0
TENX,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.55,7.62,7.9,7.38,7.435,0.054999999999999716,0.0,0.0
RIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.415,2.4024,2.39,2.1697,2.19,0.020299999999999763,0.0,0.0
GYRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.93,9.88,10.0,0.0,-10.0,0.0,0.0
NOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07,5.14,5.185,5.3399,6.295,0.9550999999999998,0.0,0.0
KINS,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.41,14.5,14.74,14.1,15.27,1.17,0.0,0.0
NIXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.75,1.755,1.84,1.55,-0.29000000000000004,0.0,0.0
SNGX,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,1.835,1.765,1.6598,1.56,-0.09979999999999989,0.0,0.0
LARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.99,26.35,26.1854,25.78,26.35,0.5700000000000003,0.0,0.0
WETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,1.43,1.45,1.54,2.2299,0.6899000000000002,0.0,0.0
FLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.07,12.065,11.95,11.34,11.985,0.6449999999999996,0.0,0.0
FWRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.69,25.355,24.72,22.4,19.55,-2.849999999999998,0.0,0.0
TOVX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.45165,0.4541,0.4788,0.6092,0.13039999999999996,0.0,0.0
CAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,1.21,1.17,1.14,1.12,-0.019999999999999796,0.0,0.0
INTZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,1.8053,1.73,1.7692,1.9268,0.15759999999999996,0.0,0.0
BSX,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,96.155,96.34,95.5,101.505,6.0049999999999955,0.0,0.0
MBOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,3.2099,3.235,2.91,2.555,-0.355,0.0,0.0
POCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,4.306,4.35,4.325,4.3,-0.025000000000000355,0.0,0.0
AVNW,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.09,22.4,22.46,21.04,25.085,4.045000000000002,0.0,0.0
AMTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,2.895,2.85,2.52,2.595,0.07500000000000018,0.0,0.0
VLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,11.3472,11.34,11.27,11.13,-0.1399999999999988,0.0,0.0
WWR,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,1.5009,1.535,2.02,1.635,-0.385,0.0,0.0
CMTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,2.895,2.89,2.9137,3.2981,0.38439999999999985,0.0,0.0
LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26,6.2802,6.275,6.255,6.335,0.08000000000000007,0.0,0.0
MSFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.1,524.05,524.1001,511.66,524.105,12.444999999999993,0.0,0.0
RMCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6599,1.683,1.6932,1.606,1.82,0.21399999999999997,0.0,0.0
QMCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.84,13.0,12.4816,10.69,10.7,0.009999999999999787,0.0,0.0
AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.304,257.77,258.06,245.4,263.5,18.099999999999994,0.0,0.0
WDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.36,120.52,120.93,114.02,130.125,16.105000000000004,0.0,0.0
CHNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9635,5.26,5.4719,4.99,6.42,1.4299999999999997,0.0,0.0
USAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.48,18.7,18.375,17.69,16.619,-1.0710000000000015,0.0,0.0
AON,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.93,368.29,366.8,360.15,338.62,-21.529999999999973,0.0,0.0
UUU,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44,4.4253,4.5199,4.38,5.3737,0.9937000000000005,0.0,0.0
NWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.24,5.095,5.065,4.89,5.015,0.125,0.0,0.0
MDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.33,98.03,97.775,95.3937,93.57,-1.8237000000000023,0.0,0.0
KMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.28,21.56,21.43,20.4,22.73,2.330000000000002,0.0,0.0
ABT,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.03,133.6666,134.2124,133.16,126.65,-6.509999999999991,0.0,0.0
IBM,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.375,289.15,287.795,277.44,306.36,28.920000000000016,0.0,0.0
JNJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.89,189.49,189.91,191.0,190.0326,-0.9673999999999978,0.0,0.0
GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.4486,304.45,302.05,289.5,304.84,15.339999999999975,0.0,0.0
AAGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.005,0.005,0.005,0.0,0.0,0.0
ABIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.02624,0.025,0.0167,0.01925,0.00255,0.0,0.0
ABQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,0.0002,0.00024,0.0002,0.0,-0.0002,0.0,0.0
AIEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.2,0.1626,0.221,0.0,-0.221,0.0,0.0
AITX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00095,0.00094,0.00095,0.00094,0.00095,1.0000000000000026e-05,0.0,0.0
AIXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.0,0.0,0.0,0.0,0.0,0.0
ALST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004,0.0,0.0004,0.0,-0.0004,0.0,0.0
APCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1698,0.17,0.1698,0.17,0.15749,-0.012510000000000021,0.0,0.0
ATDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005,0.0004,0.0004,0.00045,0.0005,5.000000000000002e-05,0.0,0.0
ATMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,0.0,0.0,0.0,0.0,0.0
ATXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.748,0.748,0.7101,0.7101,0.0,0.0,0.0
AUMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5131,0.5315,0.5208,0.51,0.4408,-0.06919999999999998,0.0,0.0
AUVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0
AVAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.40804,0.405625,0.35,0.4355,0.08550000000000002,0.0,0.0
AWCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.24,0.0,-0.24,0.0,0.0
AWHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.62875,0.6499,0.5799,0.45,-0.12989999999999996,0.0,0.0
BACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,0.073825,0.072,0.0799,0.06825,-0.011649999999999994,0.0,0.0
BESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,7.165,7.165,7.45,9.0,1.5499999999999998,0.0,0.0
BHLL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1488,0.145,0.142,0.15,0.136315,-0.013685000000000003,0.0,0.0
BIXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0668,0.0722,0.0722,0.075,0.05,-0.024999999999999994,0.0,0.0
BLGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1679,0.165,0.1623,0.1599,0.1692,0.009300000000000003,0.0,0.0
BLTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,0.0,0.0,4.75,0.0,-4.75,0.0,0.0
BMNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.13,59.52,59.13,51.85,50.363,-1.4870000000000019,0.0,0.0
BPTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.0611,0.0712,0.066,0.0782,0.012200000000000003,0.0,0.0
BSFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199,0.01965,0.0195,0.0115,0.0125,0.0010000000000000009,0.0,0.0
BTCY,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.5152,0.56,0.591,0.64,0.049000000000000044,0.0,0.0
BTTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43,8.2562,8.26,6.6,4.335,-2.2649999999999997,0.0,0.0
BTTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0
CAUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.0,0.0023,0.031,0.031,0.0,0.0,0.0
CBDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00095,0.0008,0.00085,0.00085,0.0008,-4.9999999999999914e-05,0.0,0.0
CBIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004,0.0005,0.0005,0.0005,0.0005,0.0,0.0,0.0
CBRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.1,4.5,3.7,3.7,0.0,0.0,0.0
CBSTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.1155,0.109,0.0964,0.08326,-0.013139999999999999,0.0,0.0
CETI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.18,0.1725,0.1666,0.147,-0.019600000000000006,0.0,0.0
CLNV,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0148,0.014,0.0145,0.01292,0.0113,-0.00162,0.0,0.0
CNTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2573,0.255,0.247,0.244,0.2163,-0.027700000000000002,0.0,0.0
COPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4,0.4,0.44,0.55,0.11000000000000004,0.0,0.0
CRKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.69,0.69,0.62,-0.0699999999999999,0.0,0.0
CRTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21156,0.2193,0.2193,0.0,0.22,0.0,0.0,0.0
CUBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00838,0.0075,0.0083,0.0072,0.006,-0.0011999999999999997,0.0,0.0
CYDY,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.259,0.26248,0.2667,0.2573,-0.00940000000000002,0.0,0.0
DLOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
DPLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,0.0002,0.0002,0.0002,0.0,0.0,0.0
DRTTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.601,0.0,0.0,0.625,0.665,0.040000000000000036,0.0,0.0
ENSCW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0216,0.0,0.0208,0.0,0.0,0.0
ENSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.0033,0.0033,0.0056,0.0,-0.0056,0.0,0.0
ESGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44,5.45,5.45,5.45,5.21,-0.2400000000000002,0.0,0.0
FCHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0127,0.0,0.0,0.0,0.0,0.0
FHLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
FMFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,0.0,0.0,15.75,16.2,0.4499999999999993,0.0,0.0
FORW,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053,0.0054,0.00536,0.005,0.0043,-0.0007000000000000001,0.0,0.0
FOXO,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024,0.0023,0.0025,0.00165,0.00085,-0.0008,0.0,0.0
FOXOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0247,0.0095,0.0095,0.0,-0.0095,0.0,0.0
GBUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283,0.2475,0.30739,0.3,0.185025,-0.114975,0.0,0.0
GETR,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0048,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0
GEVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.404,7.931,7.93,7.57,10.0,2.4299999999999997,0.0,0.0
GIWWU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.03,10.095,10.07,10.1,10.26,0.16000000000000014,0.0,0.0
GLNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9999,34.2975,34.99,28.0,27.06,-0.9400000000000013,0.0,0.0
GOAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.0,3.75,4.0129,4.0,-0.012900000000000134,0.0,0.0
GOGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03709,0.0,0.0,0.0,0.0,0.0,0.0
GRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0001,0.0001,0.0001,0.0,-0.0001,0.0,0.0
GROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0004,0.0004,0.0004,0.0,0.0,0.0
GRPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0
GRUSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4183,0.4063,0.41056,0.4093,0.41,0.0006999999999999784,0.0,0.0
GSOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.96,17.235,17.4,15.628,14.04,-1.588000000000001,0.0,0.0
GUER,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.135,0.0,0.0,1.2,0.0,-1.2,0.0,0.0
GXLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,32.4,33.95,32.14,29.57,-2.5700000000000003,0.0,0.0
HEPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0645,0.08,0.094,0.0,0.0711,0.0,0.0,0.0
HGAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1121,0.1121,0.0,-0.1121,0.0,0.0
HLEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.55,0.55,0.3202,0.4296,0.1094,0.0,0.0
HNOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505,0.365,0.365,0.48535,0.0,-0.48535,0.0,0.0
HPCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
HWNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.36,0.39,0.030000000000000027,0.0,0.0
ICCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.004,0.004,0.0,0.011,0.0,0.0,0.0
ILAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.16,-0.04000000000000001,0.0,0.0
JETMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64096,0.645,0.655,0.66,0.7399,0.07989999999999997,0.0,0.0
JSDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16403,0.1649,0.16,0.16,0.175,0.014999999999999986,0.0,0.0
JUPGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.191,3.34,3.32,2.33,1.72,-0.6100000000000001,0.0,0.0
KAYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.0397,0.048,0.045,0.04,-0.0049999999999999975,0.0,0.0
KBLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0972,0.0971,0.0915,0.08962,-0.0018799999999999928,0.0,0.0
KITL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00365,0.0036,0.0039,0.0066,0.0036,-0.003,0.0,0.0
LBSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.0461,0.05,0.05,0.085,0.035,0.0,0.0
LEEEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215,0.203,0.2092,0.2041,0.19484,-0.00925999999999999,0.0,0.0
LGMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034,0.00314,0.0032,0.0034,0.0033,-9.999999999999983e-05,0.0,0.0
LIPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607,0.602,0.602,0.55,0.5099,-0.040100000000000025,0.0,0.0
LKSPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.01,10.005,10.005,10.04,0.034999999999998366,0.0,0.0
LQMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.1382,0.13892,0.1328,0.13895,0.006149999999999989,0.0,0.0
LUDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046328,0.069,0.069,0.0416,0.06585,0.024250000000000008,0.0,0.0
MARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051,0.0051,0.0051,0.005,0.006,0.001,0.0,0.0
MITI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2505,0.215,0.23,0.2385,0.0,-0.2385,0.0,0.0
MMCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
MOBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,1.21,1.245,1.37,1.26,-0.1100000000000001,0.0,0.0
MOTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
MRAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,1.602,1.55,1.2,1.4302,0.23019999999999996,0.0,0.0
MTWO,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1189,0.1187,0.1197,0.1199,0.11293,-0.006970000000000004,0.0,0.0
NEWH,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.0276,0.0265,0.034,0.041,0.006999999999999999,0.0,0.0
NGLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849,0.842387,0.86,0.86079,0.7348,-0.12599000000000005,0.0,0.0
NKGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005,0.0006,0.0006,0.002,0.0,-0.002,0.0,0.0
NMHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.13,0.11,0.1195,0.34,0.22050000000000003,0.0,0.0
NORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.2,4.5,-0.7000000000000002,0.0,0.0
NUGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041,0.0,0.0,0.0035,0.003,-0.0005,0.0,0.0
NVOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.0,0.0,0.0033,0.0,0.0,0.0
OBTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,36.58,36.91,34.83,33.1,-1.7299999999999969,0.0,0.0
ODYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.092,0.08406,0.084,0.071215,-0.012785000000000005,0.0,0.0
ONEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254,0.2537,0.231,0.225,0.2051,-0.0199,0.0,0.0
OPTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,0.001,0.0011,0.0012,0.0015,0.00030000000000000014,0.0,0.0
OWPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0257,0.0208,0.0208,0.0192,0.01818,-0.0010199999999999966,0.0,0.0
OZSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0001,0.0001,0.0002,0.0001,-0.0001,0.0,0.0
PBLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0111,0.011,0.011,0.0111,0.0001,0.0,0.0
PTPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0238,0.02308,0.0232,0.0228,0.0183,-0.0045000000000000005,0.0,0.0
QIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0258,0.023,0.02308,0.02374,0.022,-0.001740000000000002,0.0,0.0
